tmc,tstamp,speed,cvalue
129-04920,2020-08-04 00:00:00,52.32,92.67
129-04920,2020-08-04 00:10:00,,
129-04920,2020-08-04 00:20:00,,
129-04920,2020-08-04 00:30:00,,
129-04920,2020-08-04 00:40:00,48.00,98.00
129-04920,2020-08-04 00:50:00,48.00,98.00
129-04920,2020-08-04 01:00:00,,
129-04920,2020-08-04 01:10:00,,
129-04920,2020-08-04 01:20:00,,
129-04920,2020-08-04 01:30:00,41.00,
129-04920,2020-08-04 01:40:00,41.00,
129-04920,2020-08-04 01:50:00,44.58,65.33
129-04920,2020-08-04 02:00:00,56.00,99.14
129-04920,2020-08-04 02:10:00,,
129-04920,2020-08-04 02:20:00,,
129-04920,2020-08-04 02:30:00,,
129-04920,2020-08-04 02:40:00,,
129-04920,2020-08-04 02:50:00,42.00,98.00
129-04920,2020-08-04 03:00:00,41.49,99.75
129-04920,2020-08-04 03:10:00,40.00,99.00
129-04920,2020-08-04 03:20:00,39.80,96.00
129-04920,2020-08-04 03:30:00,39.73,96.00
129-04920,2020-08-04 03:40:00,42.00,80.50
129-04920,2020-08-04 03:50:00,,
129-04920,2020-08-04 04:00:00,,
129-04920,2020-08-04 04:10:00,28.38,60.00
129-04920,2020-08-04 04:20:00,26.69,79.25
129-04920,2020-08-04 04:30:00,17.00,53.00
129-04920,2020-08-04 04:40:00,19.55,85.50
129-04920,2020-08-04 04:50:00,32.00,96.00
129-04920,2020-08-04 05:00:00,42.58,77.30
129-04920,2020-08-04 05:10:00,36.45,71.20
129-04920,2020-08-04 05:20:00,32.04,94.10
129-04920,2020-08-04 05:30:00,43.80,54.70
129-04920,2020-08-04 05:40:00,48.79,63.60
129-04920,2020-08-04 05:50:00,46.94,82.20
129-04920,2020-08-04 06:00:00,41.24,85.20
129-04920,2020-08-04 06:10:00,29.79,46.20
129-04920,2020-08-04 06:20:00,49.67,79.10
129-04920,2020-08-04 06:30:00,49.49,81.90
129-04920,2020-08-04 06:40:00,49.24,86.30
129-04920,2020-08-04 06:50:00,47.53,95.70
129-04920,2020-08-04 07:00:00,49.45,85.00
129-04920,2020-08-04 07:10:00,49.38,98.80
129-04920,2020-08-04 07:20:00,45.30,88.20
129-04920,2020-08-04 07:30:00,47.03,91.60
129-04920,2020-08-04 07:40:00,50.54,90.30
129-04920,2020-08-04 07:50:00,50.28,81.80
129-04920,2020-08-04 08:00:00,48.38,95.70
129-04920,2020-08-04 08:10:00,47.13,82.70
129-04920,2020-08-04 08:20:00,51.17,87.90
129-04920,2020-08-04 08:30:00,48.86,95.50
129-04920,2020-08-04 08:40:00,51.23,91.50
129-04920,2020-08-04 08:50:00,47.17,94.00
129-04920,2020-08-04 09:00:00,49.81,95.30
129-04920,2020-08-04 09:10:00,51.44,86.10
129-04920,2020-08-04 09:20:00,48.07,93.40
129-04920,2020-08-04 09:30:00,46.98,90.20
129-04920,2020-08-04 09:40:00,44.93,94.60
129-04920,2020-08-04 09:50:00,42.57,91.80
129-04920,2020-08-04 10:00:00,49.01,90.20
129-04920,2020-08-04 10:10:00,45.31,91.80
129-04920,2020-08-04 10:20:00,42.83,87.00
129-04920,2020-08-04 10:30:00,41.74,95.80
129-04920,2020-08-04 10:40:00,50.61,61.20
129-04920,2020-08-04 10:50:00,52.36,61.00
129-04920,2020-08-04 11:00:00,49.24,80.10
129-04920,2020-08-04 11:10:00,49.10,88.30
129-04920,2020-08-04 11:20:00,37.68,97.70
129-04920,2020-08-04 11:30:00,30.41,98.71
129-04920,2020-08-04 11:40:00,48.37,92.60
129-04920,2020-08-04 11:50:00,45.70,98.70
129-04920,2020-08-04 12:00:00,45.00,100.00
129-04920,2020-08-04 12:10:00,45.00,100.00
129-04920,2020-08-04 12:20:00,45.84,99.57
129-04920,2020-08-04 12:30:00,44.68,99.80
129-04920,2020-08-04 12:40:00,46.17,89.40
129-04920,2020-08-04 12:50:00,41.09,93.50
129-04920,2020-08-04 13:00:00,36.53,92.10
129-04920,2020-08-04 13:10:00,41.72,96.30
129-04920,2020-08-04 13:20:00,36.44,88.80
129-04920,2020-08-04 13:30:00,34.16,66.10
129-04920,2020-08-04 13:40:00,48.88,50.00
129-04920,2020-08-04 13:50:00,48.57,78.40
129-04920,2020-08-04 14:00:00,48.66,85.20
129-04920,2020-08-04 14:10:00,54.89,62.80
129-04920,2020-08-04 14:20:00,52.70,96.10
129-04920,2020-08-04 14:30:00,47.66,99.50
129-04920,2020-08-04 14:40:00,38.27,78.70
129-04920,2020-08-04 14:50:00,40.38,100.00
129-04920,2020-08-04 15:00:00,48.33,95.50
129-04920,2020-08-04 15:10:00,49.49,84.90
129-04920,2020-08-04 15:20:00,44.29,83.50
129-04920,2020-08-04 15:30:00,51.12,82.30
129-04920,2020-08-04 15:40:00,50.39,91.70
129-04920,2020-08-04 15:50:00,50.25,94.80
129-04920,2020-08-04 16:00:00,37.54,54.22
129-04920,2020-08-04 16:10:00,46.77,86.38
129-04920,2020-08-04 16:20:00,46.47,95.40
129-04920,2020-08-04 16:30:00,48.14,84.90
129-04920,2020-08-04 16:40:00,48.74,83.80
129-04920,2020-08-04 16:50:00,45.18,98.40
129-04920,2020-08-04 17:00:00,46.39,97.40
129-04920,2020-08-04 17:10:00,33.43,60.30
129-04920,2020-08-04 17:20:00,49.79,86.40
129-04920,2020-08-04 17:30:00,45.53,98.56
129-04920,2020-08-04 17:40:00,,
